id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept
009e6388463,3104195000,"PERRY LAUNDERETTE, INC.",MASSILLON,OH,CITIZENS BANK NATL ASSOC,RI,27-May-08,2008,2,1.0,0,2,0,1,N,N,30-Jun-08,"$20,000.00 ",$0.00 ,1
1ebbebfe1de,9482613008,MINT CLEANERS II,WESTERVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,23-Aug-96,1996,6,1.0,0,0,1,0,0,N,28-Feb-99,"$114,621.00 ",$0.00 ,1
6989e487738,5549124007,"STONE & TILE CONCEPTS, INC.",WOOSTER,OH,THE HUNTINGTON NATIONAL BANK,OH,22-Jul-02,2002,9,2.0,0,9,1,1,0,N,31-Mar-06,"$47,000.00 ",$0.00 ,1
a1c0fcf7fc3,2282313005,ROUSHONDA,WESTERVILLE,OH,COMMUNITY CAP. DEVEL CORP,OH,23-Jul-85,1985,50,1.0,0,0,38850,0,N,N,5-Mar-86,"$461,000.00 ",$0.00 ,1
8b0c6f622cb,3933334006,TOODLE'S PUMPKIN INN,CIRCLEVILLE,OH,U.S. BANK NATIONAL ASSOCIATION,OH,7-Sep-00,2000,3,1.0,0,0,1,1,0,Y,28-Feb-01,"$95,000.00 ",$0.00 ,1
cb6f822290f,2421625008,Onsports Productions,Toledo,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,27-Apr-07,2007,1,2.0,0,1,0,1,Y,N,31-May-07,"$19,416.00 ",$0.00 ,1
b7ed7fb1f60,5581653006,RAFTER EQUIPMENT CORPORATION,CLEVELAND,OH,THE HUNTINGTON NATIONAL BANK,OH,12-Mar-93,1993,20,1.0,0,0,1,0,N,N,31-Oct-93,"$800,000.00 ",$0.00 ,1
f8b7e25adea,3586305009,"South Central Construction, LL",WEST UNION,OH,"AMERICAN SAVINGS BANK, FSB",OH,20-Aug-09,2009,8,1.0,2,8,0,2,N,N,1-Dec-09,"$250,000.00 ",$0.00 ,0
2e4d88e588e,5204503001,MORNING PRIDE MANUFACTURING IN,DAYTON,OH,CITYWIDE SMALL BUS. DEVEL CORP,OH,22-Oct-92,1993,120,1.0,63,120,1,0,N,N,14-Aug-93,"$386,000.00 ",$0.00 ,1
ada204d3fb8,3471465000,"DE SILVA COLLECTIONS, INC.",WOOSTER,OH,COMM. & SAVINGS BK OF MILLERS,OH,18-Jun-09,2009,3,1.0,1,3,0,1,N,N,1-Oct-09,"$44,600.00 ",$0.00 ,1
87d4775a8e6,7906284007,CONN TRUCKING,KETTERING,OH,U.S. BANK NATIONAL ASSOCIATION,OH,7-Oct-04,2005,2,1.0,1,2,1,1,Y,N,31-Oct-04,"$13,000.00 ",$0.00 ,1
fe7e4a887ae,5641943002,ARBORGATE INN,LANCASTER,OH,"WACHOVIA SBA LENDING, INC.",OH,13-Apr-93,1993,5,1.0,0,0,1,0,N,N,31-Jul-93,"$840,000.00 ",$0.00 ,1
baaa564a4c8,1861894000,CRATERS & FREIGHTERS,COLUMBUS,OH,THE PARK NATIONAL BANK,OH,23-Feb-98,1998,2,2.0,0,0,1,0,N,Y,30-Apr-98,"$9,000.00 ",$0.00 ,1
6f917727dc5,1899254002,"FLOORS-N-MORE, LLC",MIAMISBURG,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,12-Mar-98,1998,2,2.0,0,0,1,0,N,Y,30-Apr-98,"$50,000.00 ",$0.00 ,1
688d37d3406,6217974002,OCTANE CAFE,NORTH ROYALTON,OH,THE HUNTINGTON NATIONAL BANK,OH,2-Apr-03,2003,2,2.0,15,2,1,1,Y,N,29-Feb-04,"$110,000.00 ",$0.00 ,1
1ec1dad1e9d,3123694007,EATON GREENHOUSES,EATON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,16-Aug-99,1999,7,1.0,7,7,1,1,0,N,30-Sep-99,"$20,000.00 ",$0.00 ,1
08426172d5f,3768234006,ATLAS METAL SPINNING CO,WILLOUGHBY,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,31-May-00,2000,3,1.0,0,3,1,1,Y,N,31-Jul-00,"$53,414.00 ",$0.00 ,1
e7f6acbfc94,1135225000,"TBM Hero, Ltd.",ALLIANCE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,20-Dec-04,2005,0,2.0,0,0,55960,1,N,N,31-Jan-05,"$142,700.00 ",$0.00 ,1
12c54e88fcb,1023814010,"J. WICK PRINTING&GRAPHICS, INC",TOLEDO,OH,THE HUNTINGTON NATIONAL BANK,OH,10-Mar-97,1997,2,1.0,0,0,1,0,N,Y,31-May-97,"$60,000.00 ",$0.00 ,1
e3f9dd4816f,7072214000,THOMAS G. SMITH FUNERAL HOME,CLEVELAND,OH,"WESTFIELD BANK, FSB",OH,29-Dec-03,2004,6,1.0,0,0,1,0,Y,N,31-Jan-04,"$126,954.00 ",$0.00 ,1
7f1f109b454,3059703006,"TROPICAL INTERIORS, INC.",DAYTON,OH,COUNTY CORP DEVELOPMENT,OH,25-Nov-87,1988,41,1.0,16,25,0,0,N,N,15-Jun-88,"$149,000.00 ",$0.00 ,1
4d8afb6157b,7655963008,"DEMENT POTTERY, INC.",ROSEVILLE,OH,THE HUNTINGTON NATIONAL BANK,OH,7-Oct-94,1995,12,1.0,0,0,1,0,N,Y,31-Oct-94,"$50,000.00 ",$0.00 ,1
18313506175,1784385002,Guo J. Chen,CINCINNATI,OH,U.S. BANK NATIONAL ASSOCIATION,OH,25-Apr-06,2006,8,1.0,0,8,0,1,Y,N,31-May-06,"$12,215.00 ",$0.00 ,1
42dfc818cb1,2189335009,"Shriner Food & Mini Mart, Inc.",Lebanon,OH,THE HUNTINGTON NATIONAL BANK,OH,21-Dec-06,2007,0,1.0,0,0,0,2,N,N,31-Jan-07,"$10,000.00 ",$0.00 ,1
c3eb83f96ac,3652564009,JORDAN'S JANITORIAL,TROTWOOD,OH,KEYBANK NATIONAL ASSOCIATION,OH,23-Mar-00,2000,9,1.0,5,9,1,1,Y,N,31-May-00,"$182,999.00 ",$0.00 ,0
598d1af72c3,2736385002,SKIL GROUP INC.,EASTLAKE,OH,CITIZENS BANK NATL ASSOC,RI,1-Oct-07,2008,11,1.0,0,11,0,1,Y,N,31-Dec-07,"$39,794.00 ",$0.00 ,1
fa8e6dcb2d8,3190006002,Timothy D. Curry,CINCINNATI,OH,RIVERHILLS BANK,OH,11-Mar-08,2008,1,2.0,15,0,1560,1,0,N,31-Mar-08,"$350,000.00 ",$0.00 ,0
578a5d28252,2527465006,M B Accounting,COLUMBUS,OH,BBCN BANK,CA,20-Jun-07,2007,1,1.0,1,1,0,1,N,N,30-Jun-07,"$10,000.00 ",$0.00 ,0
b494f014318,7654534002,THE CLAY CHALET,STEUBENVILLE,OH,THE HUNTINGTON NATIONAL BANK,OH,29-Jul-04,2004,1,2.0,2,2,1,1,0,N,31-Oct-04,"$15,000.00 ",$0.00 ,1
a71e609f1ba,2715225001,"The Butler Agency, LLC",Columbus,OH,THE HUNTINGTON NATIONAL BANK,OH,21-Sep-07,2007,0,1.0,0,0,0,1,N,N,30-Sep-07,"$25,000.00 ",$0.00 ,1
116ec8c4008,2321225009,CINCINNATI CENTERS FOR PAIN RE,HAMILTON,OH,CAPITAL ONE NATL ASSOC,VA,9-Mar-07,2007,10,1.0,0,10,0,1,N,N,31-May-07,"$100,000.00 ",$0.00 ,1
91501df46ce,9332553008,"CHURCHILL & COMPANY, INC.",COLUMBUS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,10-Jun-96,1996,50,1.0,0,0,1,0,0,N,31-Jul-96,"$50,000.00 ",$0.00 ,1
b8c8d156868,2384056010,RIVER CHRIOPRACTIC AND WELLNES,ROCKY RIVER,OH,"FIRSTMERIT BANK, N.A.",OH,5-Sep-06,2006,2,1.0,1,2,1,2,0,N,30-Sep-06,"$94,500.00 ",$0.00 ,1
9f70ac491fc,1216325008,"Taranto & Associates, CPA's, I",Dublin,OH,CAPITAL ONE NATL ASSOC,VA,3-Mar-05,2005,2,1.0,2,2,1,1,N,N,31-Mar-05,"$100,000.00 ",$0.00 ,0
0dd0d0ac658,8761394008,OGDEN HYDRAULICS LLC,WHITEHOUSE,OH,FIFTH THIRD BANK,OH,4-Apr-05,2005,3,2.0,4,0,1,2,Y,N,30-Apr-05,"$98,305.00 ",$0.00 ,1
8ba826ec7f0,1023305006,"KEA TRUCKING, INC.",EUCLID,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,14-Jul-04,2004,1,2.0,0,0,1,1,Y,N,31-Aug-04,"$19,591.00 ",$0.00 ,1
1c873e69d4c,1504975009,Tim R Holt,MARION,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,19-Oct-05,2006,1,2.0,0,0,0,2,N,N,30-Nov-05,"$20,200.00 ",$0.00 ,1
be000168dc8,3815214004,"EAST FORK MARINE, LLC",BATAVIA,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,28-Jun-00,2000,5,2.0,5,0,1,2,N,N,14-Mar-01,"$72,000.00 ",$0.00 ,1
aa0c3c72690,7778393003,FAZOLI'S RESTAURANT,TOLEDO,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,9-Nov-94,1995,2,2.0,0,0,29720,0,N,N,31-Oct-95,"$135,000.00 ",$0.00 ,1
aa7ac407e25,1324665002,"DOUGLAS JAMES BUILDERS, INC.",MEDINA,OH,CAPITAL ONE NATL ASSOC,VA,3-Jun-05,2005,1,1.0,0,1,1,1,Y,N,31-Jul-05,"$83,683.00 ",$0.00 ,1
ba841ac413a,4512433001,THE SPANISH MANOR,EUCLID,OH,GROWTH CAPITAL CORP.,OH,3-Jul-91,1991,11,1.0,11,0,1,0,N,N,16-Sep-92,"$378,000.00 ",$0.00 ,1
06312b79502,9335533008,"PREMIER BATCHING, INC.",NAPOLEON,OH,KEYBANK NATIONAL ASSOCIATION,OH,11-Jun-96,1996,2,1.0,0,0,1,0,N,Y,31-May-97,"$80,000.00 ",$0.00 ,1
2ff7d81b121,7522664004,SIMPSON HEATING & AIR-CONDITIO,NEW PHILADELPHIA,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,15-Jun-04,2004,11,1.0,0,11,1,1,Y,N,30-Jun-04,"$56,030.00 ",$0.00 ,1
d183c7b23c7,1868023004,MCSWAIN CARPETS,COLUMBUS,OH,COMMUNITY CAP. DEVEL CORP,OH,16-Apr-84,1984,165,1.0,0,0,0,0,N,N,6-Mar-85,"$198,000.00 ",$0.00 ,1
715e24228a8,2373315003,JinZheng,Cleveland,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,4-Apr-07,2007,4,2.0,0,4,0,1,Y,N,30-Apr-07,"$10,500.00 ",$0.00 ,0
279f3887768,1844445010,Electronic Specialist Incorpor,CINCINNATI,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,30-May-06,2006,8,1.0,3,8,0,1,N,N,30-Jun-06,"$35,000.00 ",$0.00 ,0
cda7d9a71a1,4766793004,DAVE'S VIDEO,SIDNEY,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,24-Mar-92,1992,4,1.0,0,0,1,0,N,N,30-Apr-92,"$180,000.00 ",$0.00 ,1
2ce63b7c0db,5765204001,GREAT CLIPS,COLUMBUS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,8-Oct-02,2003,10,2.0,10,0,1,1,0,N,31-Dec-02,"$84,600.00 ",$0.00 ,1
972ac883c6e,1539824003,CREATIVE PHOTO & VIDEO,TOLEDO,OH,THE HUNTINGTON NATIONAL BANK,OH,10-Sep-97,1997,5,1.0,0,0,1,0,N,Y,31-Oct-97,"$25,000.00 ",$0.00 ,1
72464c626fb,2106173001,AETNA BLDG MAINT,COLUMBUS,OH,CLARK CNTY DEVEL CORP,OH,13-Nov-84,1985,70,1.0,0,0,0,0,N,N,9-Jan-85,"$118,000.00 ",$0.00 ,1
3f1c449937e,2427965006,"Great Lakes Marble & Granite,",Mentor,OH,THE HUNTINGTON NATIONAL BANK,OH,1-May-07,2007,13,1.0,2,18,0,1,Y,N,31-May-07,"$231,687.00 ",$0.00 ,0
49dd9cb7338,3130976009,J C MEYER COMPANY INC,ASHLAND,OH,THE CITIZENS BANKING COMPANY,OH,16-Jan-08,2008,4,1.0,0,4,1,2,Y,N,31-Jan-08,"$74,005.00 ",$0.00 ,1
cfbeb9d9636,1090114001,"EXECUTIVE SWEETS EAST, INC.",LYNDHURST,OH,DOLLAR BANK A FED. SAVINGS BK,OH,2-Apr-97,1997,6,1.0,0,0,1,0,N,Y,31-Aug-97,"$45,000.00 ",$0.00 ,1
43563958eb2,2618996003,RELAY GEAR LTD,COLUMBUS,OH,FIRST MERCHANTS BANK NATL ASSO,IN,9-Jan-07,2007,22,1.0,4,22,1,1,0,N,31-Jan-07,"$250,000.00 ",$0.00 ,1
0cafefb5b08,1240175000,"THE HEIM CO., INC.",CLEVELAND,OH,CITIZENS BANK NATL ASSOC,RI,22-Mar-05,2005,6,1.0,0,6,1,1,Y,N,28-Feb-06,"$25,000.00 ",$0.00 ,1
6ee18d64e71,5335334005,SERVPRO,COLUMBUS,OH,NATL BK OF INDIANAPOLIS,IN,12-Apr-02,2002,2,2.0,0,0,73675,1,0,Y,31-May-02,"$50,000.00 ",$0.00 ,1
d8009112c0d,3455383008,SUBURBAN DOOR AND HARDWARE AND,DAYTON,OH,CITYWIDE SMALL BUS. DEVEL CORP,OH,7-Jun-89,1989,10,1.0,4,6,0,0,N,N,15-Aug-90,"$151,000.00 ",$0.00 ,1
2067d3f7627,9727374003,AEROCASE INC,WESTLAKE,OH,THE LORAIN NATIONAL BANK,OH,20-Jan-06,2006,7,1.0,2,5,1,1,0,N,28-Feb-06,"$50,000.00 ",$0.00 ,1
af77e706917,2637245000,Seating and Mobility Specialis,Westerville,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,15-Aug-07,2007,1,2.0,1,1,0,1,Y,N,31-Oct-07,"$35,431.00 ",$0.00 ,1
e050fe65fc9,5683114005,S & J THREADED TOOLING INC,CUYAHOGA FALLS,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,11-Sep-02,2002,2,1.0,1,2,1,1,0,N,31-Dec-02,"$100,000.00 ",$0.00 ,1
c398d0b16be,1144525009,"BOULDER PERFORMANCE, INC.",COLUMBIA STATION,OH,CITIZENS BANK NATL ASSOC,RI,29-Dec-04,2005,1,2.0,0,1,1,2,Y,N,28-Feb-05,"$9,530.00 ",$0.00 ,0
734dbf76edf,1710764010,BUCK RUN SPECIALTIES,DAYTON,OH,CITYWIDE SMALL BUS. DEVEL CORP,OH,1-Dec-97,1998,14,1.0,0,9,1,0,N,N,16-Feb-00,"$66,000.00 ",$0.00 ,1
b6212f6b66f,8820583000,"STEAM PROTEC, INC.",COLUMBUS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,22-Nov-95,1996,2,2.0,0,0,1,0,0,N,31-Jul-96,"$40,000.00 ",$0.00 ,1
50f459ffa1e,3570904000,"CHRIS VENDING, A PARTNERSHIP",BRIDGEPORT,OH,PROGRESSIVE BANK NATL ASSOC,WV,4-Feb-00,2000,2,1.0,0,0,1,1,0,Y,31-May-00,"$130,000.00 ",$0.00 ,1
a8fa9882244,5266804010,LEARNING LAND DAY CARE CENTER,SOUTH EUCLID,OH,KEYBANK NATIONAL ASSOCIATION,OH,12-Mar-02,2002,11,1.0,0,0,1,1,0,Y,30-Sep-02,"$140,000.00 ",$0.00 ,1
aa82fe39af8,4089954002,DORSEY CONSTRUCTION COMPANY,COLUMBUS,OH,KEYBANK NATIONAL ASSOCIATION,OH,27-Nov-00,2001,35,1.0,5,35,1,1,T,N,31-Dec-00,"$150,000.00 ",$0.00 ,1
58ed0126dd6,1434644001,WILLES E-PRESS INC.,EUCLID,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,24-Jul-97,1997,4,1.0,0,0,1,0,Y,N,30-Sep-97,"$65,088.00 ",$0.00 ,1
f92d7fb6587,8867354005,CUSTOM WORKS AUTO BODY INC,HOLMESVILLE,OH,THE MONITOR BANK,OH,18-May-05,2005,8,1.0,0,8,1,2,0,N,30-Sep-05,"$200,000.00 ",$0.00 ,1
10aef1205fc,1988375001,ANGLING CONSULTING SERVICES,STRONGSVILLE,OH,CITIZENS BANK NATL ASSOC,RI,25-Aug-06,2006,2,1.0,0,2,0,1,Y,N,30-Sep-06,"$11,803.00 ",$0.00 ,1
25d17edfd17,1029725004,"Michael G. Grimes, MD, Inc.",Akron,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,29-Jul-04,2004,3,1.0,0,0,1,1,N,N,31-Aug-04,"$111,000.00 ",$0.00 ,1
5f0f742c1ec,5472014010,MR HERO,MACEDONIA,OH,"FIRSTMERIT BANK, N.A.",OH,18-Jun-02,2002,10,2.0,5,5,55960,1,0,N,31-Jul-02,"$60,000.00 ",$0.00 ,1
11cb5e15362,2489845000,"Keegan Industries, Inc.",Strongsville,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,1-Jun-07,2007,2,2.0,1,2,0,1,Y,N,31-Jul-07,"$57,338.00 ",$0.00 ,1
a0b22a11e8d,4676683002,"FRALEY FAMILY STORES, INC.",CENTERVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,9-Jan-92,1992,8,2.0,0,0,1,0,N,N,31-Jan-92,"$90,000.00 ",$0.00 ,1
a3cf01030fa,9214163008,"4 SURE WIRE PRODUCTS, INC.",ROCK CREEK,OH,ANDOVER BANK,OH,22-Apr-96,1996,7,1.0,0,0,1,0,N,Y,31-Dec-96,"$95,000.00 ",$0.00 ,1
8cdd54d9703,5848854003,RELIABLE CONTRACTORS INC,CENTERVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,7-Nov-02,2003,26,1.0,0,26,1,1,0,N,30-Nov-02,"$170,000.00 ",$0.00 ,1
c3fef23f560,2948254004,TENDER NURSING CARE INC,REYNOLDSBURG,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,18-May-99,1999,30,2.0,30,0,1,0,Y,N,30-Jun-99,"$40,000.00 ",$0.00 ,1
caf1d0dae51,2982425007,CHARLES W CRICKMORE dba CC Tru,Dayton,OH,KEYBANK NATIONAL ASSOCIATION,OH,3-Mar-08,2008,1,1.0,1,1,0,1,Y,N,31-Mar-08,"$91,496.00 ",$0.00 ,0
bd2206cad10,6498714000,MIKEEE'S,GIRARD,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,16-Jul-03,2003,40,1.0,25,40,1,1,0,N,30-Nov-03,"$185,000.00 ",$0.00 ,1
85418456f3e,1656035008,"JOCK STOP, INC.",UNIONTOWN,OH,CITIZENS BANK NATL ASSOC,RI,9-Feb-06,2006,7,1.0,0,7,0,1,Y,N,31-May-06,"$10,000.00 ",$0.00 ,1
ee1dcc8c21c,2162774005,LEVERAGE MARKETING INC,PARMA,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,26-Jun-98,1998,2,1.0,0,0,1,0,Y,N,30-Nov-98,"$100,000.00 ",$0.00 ,1
cc1e60929d8,5032614009,WOODWORTH FEED & SUPPLY CO,PAINESVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,7-Nov-01,2002,3,1.0,0,3,1,1,0,N,31-Jan-02,"$173,300.00 ",$0.00 ,1
75d4a9102c5,9556943006,"LAKEWAY MANUFACTURING, INC.",HURON,OH,OHIO STATEWIDE DEVEL CORP,OH,19-Sep-96,1996,30,1.0,8,0,1,0,N,N,11-Jun-97,"$173,000.00 ",$0.00 ,1
0bbbb317f60,1750315005,Rossman Inc of Euclid,EUCLID,OH,U.S. BANK NATIONAL ASSOCIATION,OH,5-Apr-06,2006,5,1.0,0,5,0,1,Y,N,31-Oct-06,"$19,158.00 ",$0.00 ,1
f130dbfa821,3200685005,Jacobs Auto Repair & Transmiss,Bellefontaine,OH,THE HUNTINGTON NATIONAL BANK,OH,28-Aug-08,2008,0,1.0,0,0,0,2,Y,N,31-Oct-08,"$32,317.00 ",$0.00 ,1
41d2128e93f,3907375010,Buckeye Striping & Maintenance,INDEPENDENCE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,16-Feb-10,2010,7,1.0,3,10,0,1,Y,N,16-Feb-10,"$41,154.00 ",$0.00 ,1
70bbeff75e2,5135895000,"JEMP Investments, LLC",Troy,OH,KEYBANK NATIONAL ASSOCIATION,OH,26-Mar-12,2012,2,2.0,0,0,0,1,N,N,26-Mar-12,"$326,500.00 ",$0.00 ,1
b57d35a4448,3051834001,TEKPLEX,REYNOLDSBURG,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,7-Jul-99,1999,1,2.0,0,1,1,1,0,N,31-Aug-99,"$34,800.00 ",$0.00 ,1
e7b18bcb90e,9061873007,"STEELCRAFT, INC.",WARREN,OH,GROW AMERICA FUND INC,NY,5-Mar-96,1996,14,1.0,0,0,1,0,N,N,30-Sep-96,"$300,000.00 ",$0.00 ,0
8e9b61c0eeb,2325465008,"Liberty Electrical Systems, In",West Chester,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,12-Mar-07,2007,4,2.0,4,0,0,2,Y,N,30-Apr-07,"$20,021.00 ",$0.00 ,1
932f36f572f,5649134007,LOAN STAR MORTGAGE INC,CINCINNATI,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,27-Aug-02,2002,32,1.0,0,32,1,1,Y,N,30-Sep-02,"$35,000.00 ",$0.00 ,1
690b12f7a86,7986613002,"DREXEL-GRANDVIEW TREATRE, INC.",COLUMBUS,OH,FIRST MERCHANTS BANK NATL ASSO,IN,17-Jan-95,1995,16,1.0,0,0,1,0,N,N,30-Apr-95,"$88,229.00 ",$0.00 ,1
7572d38cf49,2545903008,"OMEGA INDUCTION SERVICES,INC.",WARREN,OH,WAKARUSA VALLEY DEVELOPMENT IN,KS,19-Mar-86,1986,20,1.0,0,0,0,0,N,N,6-Aug-86,"$63,000.00 ",$0.00 ,1
8335a339f0a,1366295007,JOHN R STIFFLER II DBA S & S D,WASHINGTON CH,OH,CAPITAL ONE NATL ASSOC,VA,7-Jul-05,2005,7,1.0,0,7,0,2,N,N,31-Aug-05,"$25,000.00 ",$0.00 ,1
9e740fea42c,4359453010,"HARBORTOWN MARINE, INC.",VERMILION,OH,"FIRSTMERIT BANK, N.A.",OH,30-Jan-91,1991,3,1.0,0,0,1,0,N,N,22-Feb-91,"$54,499.00 ",$0.00 ,1
23de5d980ba,1563195000,"H2O Motion Oasis, LLC",Reynoldsburg,OH,"BUSINESS LOAN CENTER, LLC",FL,2-Dec-05,2006,3,2.0,0,3,0,1,N,N,31-Dec-05,"$25,000.00 ",$0.00 ,0
6d81831cb98,1390214009,UNIQUE CUSTOM CABINETRY LTD.,CINCINNATI,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,30-Jun-97,1997,3,1.0,0,0,1,0,Y,N,31-Aug-97,"$50,000.00 ",$0.00 ,1
ea1a4577e1f,4969505001,Seven Star Muffler & Performan,Euclid,OH,KEYBANK NATIONAL ASSOCIATION,OH,25-Nov-11,2012,1,1.0,0,1,0,1,Y,N,1-Dec-11,"$29,850.00 ",$0.00 ,1
7dedce4c315,4806385008,Helmling Trucking LLC,Kent,OH,PORTAGE COMMUNITY BANK,OH,4-Aug-11,2011,4,2.0,1,0,0,1,N,N,4-Aug-11,"$47,200.00 ",$0.00 ,1
5a498c8eabf,8049443010,"FUTURE SOUND, INC.",STEUBENVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,3-Feb-95,1995,4,1.0,0,0,1,0,N,Y,30-Apr-95,"$44,800.00 ",$0.00 ,0
b5cd51eb455,5311745001,"Targett Group, Inc.",Fairlawn,OH,KEYBANK NATIONAL ASSOCIATION,OH,13-Jul-12,2012,1,1.0,0,1,0,1,Y,N,13-Jul-12,"$20,000.00 ",$0.00 ,1
77f5470ebcc,9969603007,POST NET,PICKERINGTON,OH,FAIRFIELD NATL BANK A DIVISION,OH,18-Feb-97,1997,2,2.0,0,0,66320,0,N,Y,31-May-98,"$65,000.00 ",$0.00 ,1
0164cd318f9,3091764009,BUFFALO WINGS & RINGS,CINCINNATI,OH,KEYBANK NATIONAL ASSOCIATION,OH,29-Jul-99,1999,28,2.0,0,0,10625,1,N,N,31-Oct-99,"$354,000.00 ",$0.00 ,1
714e10f2576,5359734001,ANDREAS H SYLLABA DO,DAYTON,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,25-Apr-02,2002,1,1.0,1,0,1,1,Y,N,30-Jun-02,"$22,837.00 ",$0.00 ,1
2d8ebc45112,3143864007,FOREST L HOBBS EPC TO BENEFIT,COLUMBUS,OH,THE HUNTINGTON NATIONAL BANK,OH,26-Aug-99,1999,4,1.0,2,4,1,1,0,N,31-Aug-99,"$120,000.00 ",$0.00 ,1
4398ba2d973,2227554000,WHITEHALL DAIRY QUEEN,WHITEHALL,OH,COMMUNITY CAP. DEVEL CORP,OH,30-Jul-98,1998,18,1.0,5,13,1,0,N,N,14-Jul-99,"$125,000.00 ",$0.00 ,1
3cad2df7cb4,1508895006,Lady Gouldian Design,CINCINNATI,OH,U.S. BANK NATIONAL ASSOCIATION,OH,21-Oct-05,2006,2,2.0,0,2,0,1,Y,N,30-Nov-08,"$20,000.00 ",$0.00 ,1
822df268aa8,6538934002,CAM WELDING,WILLOUGHBY,OH,U.S. BANK NATIONAL ASSOCIATION,OH,29-Jul-03,2003,1,1.0,0,1,1,1,T,N,31-Aug-03,"$23,806.00 ",$0.00 ,1
1c2f995291d,2605944008,"MIKE WASHBURN, LLC",MANSFIELD,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,14-Dec-98,1999,4,2.0,0,0,1,0,0,Y,30-Apr-99,"$110,900.00 ",$0.00 ,1
1d6132da5a5,1689164001,"EASTGATE GRAPHICS, INC.",LEBANON,OH,CERTIFIED DEVEL CORP - WARREN,OH,19-Nov-97,1998,22,1.0,5,0,1,0,N,N,13-Sep-00,"$350,000.00 ",$0.00 ,1
83ddc99c7cb,6195885004,"Bobbi Joe, Inc.",COLUMBUS,OH,TELHIO CU INC,OH,21-May-13,2013,5,1.0,1,0,0,1,Y,N,21-May-13,"$20,000.00 ",$0.00 ,1
b7ffc72c4b2,1742845000,"ADKO, INCORPORATED DBA OHIO WH",AKRON,OH,CITIZENS BANK NATL ASSOC,RI,31-Mar-06,2006,4,1.0,0,4,0,1,N,N,30-Apr-06,"$75,000.00 ",$0.00 ,0
e186fb6a2c8,1814583002,WENZEL AUTO SERVICE INC,CLEVELAND,OH,CLEVELAND CITYWIDE DEVELOPMENT,OH,6-Feb-84,1984,3,1.0,0,0,0,0,N,N,5-Dec-84,"$43,000.00 ",$0.00 ,1
71d0c5f6e84,8311193003,"HOWELL RESCUE SYSTEMS, INC.",KETTERING,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,4-May-95,1995,6,1.0,0,0,1,0,N,Y,31-Jul-95,"$75,000.00 ",$0.00 ,1
86a1b316aae,2697073007,JEBCO,CARLISLE,OH,CERTIFIED DEVEL CORP - WARREN,OH,13-Aug-86,1986,36,1.0,8800,8800,0,0,N,N,15-Jun-88,"$158,000.00 ",$0.00 ,1
a497a328f48,4563355004,"K & R Transport II, LLC",London,OH,THE HUNTINGTON NATIONAL BANK,OH,2-Mar-11,2011,0,1.0,0,0,0,2,N,N,2-Mar-11,"$25,000.00 ",$0.00 ,1
c0eeb9cac7c,7287954007,"NORTH COAST TECHNCL SALES, INC",CHESTERLAND,OH,THE HUNTINGTON NATIONAL BANK,OH,22-Mar-04,2004,4,1.0,0,0,1,2,N,Y,30-Apr-04,"$130,000.00 ",$0.00 ,1
